result_file	timestamp	model_key	model_class	feature_set	components	embedding_mode	features	cv_folds	best_fold	best_fold_auc	has_heldout_predictions	cv_mean_auc_roc	cv_std_auc_roc	cv_mean_auc_pr	cv_std_auc_pr	cv_mean_accuracy	cv_std_accuracy	cv_mean_f1	cv_std_f1	cv_mean_mcc	cv_std_mcc	cv_mean_sensitivity	cv_std_sensitivity	cv_mean_specificity	cv_std_specificity	cv_mean_ppv	cv_std_ppv	cv_mean_npv	cv_std_npv	heldout_auc_roc	heldout_auc_pr	heldout_accuracy	heldout_f1	heldout_mcc	heldout_sensitivity	heldout_specificity	heldout_ppv	heldout_npv
models/cv_results_rf_all_blosum_20260506_194442.json	20260506_194442	rf	sklearn.ensemble.RandomForestClassifier	all_blosum	['handcrafted', 'blosum', 'esmc', 'esmif']	all_pca	931	5	4	0.7299674997548596	True	0.7074147592370291	0.017361218931427846	0.6527239179566386	0.01104984457375924	0.6515706491850312	0.008041352249023118	0.5003224699500743	0.010872875334909809	0.285273071354799	0.014165220293408378	0.3944017482060226	0.014588536906784926	0.8557553618618872	0.012371405363000047	0.6850890309985197	0.014094042700469746	0.6403150804481321	0.009008654802431787	0.7037079973510965	0.6410965789779406	0.6501978518937253	0.5001615508885299	0.2761035418627326	0.4	0.844824120603015	0.6672413793103448	0.6441379310344828
models/cv_results_rf_handcrafted_blosum_esmif_20260506_182119.json	20260506_182119	rf	sklearn.ensemble.RandomForestClassifier	handcrafted_blosum_esmif	['handcrafted', 'blosum', 'esmif']	esmif_pca	781	5	4	0.7273434037652935	True	0.7054415612381255	0.01762679641865928	0.6524035530869086	0.013675300595224477	0.6531534362172554	0.009502581827896813	0.508637055272966	0.013535492387273107	0.2881737308342177	0.017864126328805508	0.4059596975825805	0.017763855269293114	0.8494904539514971	0.01349705001465277	0.6821143294649241	0.01657778048459658	0.6430676377240341	0.010533558917459076	0.7010309428278343	0.6422066928207141	0.6550593555681176	0.5156374027623433	0.28657492482468405	0.4196382428940568	0.8381909547738694	0.6685878962536023	0.6499376558603491
models/cv_results_rf_handcrafted_sparse_esmc_20260506_153829.json	20260506_153829	rf	sklearn.ensemble.RandomForestClassifier	handcrafted_sparse_esmc	['handcrafted', 'sparse', 'esmc']	esmc_pca	781	5	4	0.7059482253140532	True	0.6933429325739973	0.012851733906334326	0.6268042842237882	0.013520808798630707	0.6275807853162851	0.010912329571970287	0.4162341457195152	0.021292339496966076	0.235086018477011	0.021434637706391996	0.30046626911430885	0.02104019789348136	0.8873884699915828	0.008884661480627986	0.6791986363303314	0.01802473493718992	0.6151536083817702	0.010835127284157616	0.6935250152571645	0.6194831913205354	0.6312040700960995	0.4324982602644398	0.23478777907062018	0.3211886304909561	0.8723618090452261	0.661874334398296	0.6229367015932252
models/cv_results_rf_handcrafted_blosum_esmif_20260506_190654.json	20260506_190654	rf	sklearn.ensemble.RandomForestClassifier	handcrafted_blosum_esmif	['handcrafted', 'blosum', 'esmif']	esmif_full	2167	5	4	0.706351547635435	True	0.6810215492107761	0.018566105496862974	0.6178360582367358	0.01600990279715804	0.6219054771380448	0.009075815621941862	0.39983838919459896	0.010214120939176457	0.221995347897201	0.016902035316082392	0.28468465990005865	0.010112873259380366	0.8896073012785062	0.010767700944613776	0.6724550816304453	0.018363835371334743	0.6103858100865477	0.00862664689467967	0.6786460467713242	0.6073290683327526	0.6201243640474845	0.3888686795198254	0.20976557392165934	0.27622739018087855	0.8876381909547739	0.6566339066339066	0.6118885963696827
models/cv_results_rf_all_sparse_20260506_193654.json	20260506_193654	rf	sklearn.ensemble.RandomForestClassifier	all_sparse	['handcrafted', 'sparse', 'esmc', 'esmif']	all_pca	931	5	4	0.7048898493968089	True	0.6832159236566804	0.016145478988882	0.6191493118350151	0.011830764199606837	0.628711324111705	0.010940053716933858	0.43998287656947144	0.01486739708119348	0.2346192871247313	0.01934799077035516	0.32974778113806186	0.015021892761193614	0.8661300413371222	0.006986570300826056	0.661586416045229	0.012125006073526009	0.6194765376534669	0.011110441667839	0.6763607702595665	0.607532996744075	0.6275862068965518	0.4375	0.22505092447502592	0.3310077519379845	0.8582914572864322	0.6450151057401813	0.6225397288234437
models/cv_results_rf_handcrafted_blosum_esmc_20260506_164902.json	20260506_164902	rf	sklearn.ensemble.RandomForestClassifier	handcrafted_blosum_esmc	['handcrafted', 'blosum', 'esmc']	esmc_full	4087	5	3	0.6823038290794907	True	0.6705304944531072	0.007319196446295384	0.6099243846608766	0.009501691679962102	0.5926697729773972	0.008158037092075722	0.21035727801155318	0.015763816597785023	0.16851603724054448	0.012665722734546199	0.12273846374889177	0.01074304687188098	0.9657784352964809	0.0037848432413465118	0.7402435983062186	0.0169950930287124	0.5810568034849597	0.00773032136534401	0.6736288159141963	0.5998480927728995	0.5902769926512154	0.1793478260869565	0.1487745265065101	0.10232558139534884	0.9698492462311558	0.7252747252747253	0.5813953488372093
models/cv_results_rf_handcrafted_sparse_esmif_20260506_181628.json	20260506_181628	rf	sklearn.ensemble.RandomForestClassifier	handcrafted_sparse_esmif	['handcrafted', 'sparse', 'esmif']	esmif_pca	781	5	4	0.6969021552865443	True	0.6787005753722203	0.016600866494713203	0.6160867637893078	0.010721491040057993	0.628937284636926	0.008099681770988718	0.4476173534508452	0.013024160202703187	0.23434218603738363	0.01547826851447349	0.33992895868313877	0.013905976490464482	0.8584196977245571	0.008099627622875003	0.6559270372913549	0.013496689296740005	0.6209910150749648	0.008697305078479465	0.6711718800721955	0.6023644565806492	0.6302996042962126	0.4578912466843501	0.23071191671998043	0.35684754521963824	0.8430150753768845	0.6387604070305273	0.6275624719437378
models/cv_results_lr_esmc_20260506_154933.json	20260506_154933	lr	sklearn.linear_model.LogisticRegression	esmc	['esmc']	esmc_pca	150	5	4	0.6774990223041777	True	0.6693525941313003	0.010499165065358808	0.6039926275794244	0.009075844276319738	0.6184685863389214	0.005890270766610299	0.5905464019994593	0.005945458630870077	0.23609469214772857	0.011872632376740778	0.621827671935352	0.00837585704665103	0.6158043085359665	0.005914094463081744	0.5623006295699745	0.005575599792949487	0.672267149564559	0.009459360532960202	0.6667690389934167	0.5926766967585035	0.6192198982475975	0.5916585838991271	0.23906768466773506	0.6304909560723514	0.6104522613065326	0.5573321151210598	0.6798746362211775
models/cv_results_rf_all_blosum_20260506_204432.json	20260506_204432	rf	sklearn.ensemble.RandomForestClassifier	all_blosum	['handcrafted', 'blosum', 'esmc', 'esmif']	all_full	5623	5	4	0.6882604235712798	True	0.6672838885600288	0.015204988868999333	0.5999630309601711	0.011659867212086405	0.5992043799006861	0.009375971660243631	0.2834478710163945	0.01357935688361696	0.17323276501932156	0.018453726427955883	0.179252672783508	0.010752829648926654	0.9326196980183825	0.00906280466857422	0.6797868864949063	0.027035131462555605	0.5887278729207605	0.008498855736412472	0.6661771389245972	0.593409650718403	0.6061051441492369	0.2889795918367347	0.18283850367976354	0.18294573643410852	0.9352763819095478	0.6873786407766991	0.5953934740882918
models/cv_results_lr_esmc_20260506_174810.json	20260506_174810	lr	sklearn.linear_model.LogisticRegression	esmc	['esmc']	esmc_full	3456	5	3	0.6759952890575962	True	0.6690122771673706	0.008055249124580034	0.6009612139150133	0.008856461901515731	0.6233071562942414	0.005306736258282637	0.5897663619700586	0.008972597357571915	0.2430342845443531	0.012088916574106483	0.6121904819259931	0.0166491169940614	0.6321639194673534	0.006836915784834857	0.5690999765179585	0.0043297964683541	0.6726221133104848	0.010788250643315482	0.6631169283108047	0.5948427622714467	0.6193329564725834	0.5861094038106945	0.23621603406930222	0.6160206718346253	0.6219095477386934	0.558968347010551	0.6755458515283843
models/cv_results_rf_esmc_20260506_153205.json	20260506_153205	rf	sklearn.ensemble.RandomForestClassifier	esmc	['esmc']	esmc_pca	150	5	2	0.6622680185174042	True	0.6552111434546646	0.009160137017274247	0.5893727717952814	0.008443572440340972	0.606733804626543	0.009515353037608563	0.369517754809069	0.016847476487664183	0.18319621436883138	0.01698823819565362	0.2606582915592822	0.0156598238986748	0.881586030556053	0.003747319359106772	0.6356306461748693	0.011521602203707789	0.6003698982723954	0.009825164516270107	0.6524502356744966	0.5791469787745602	0.6049745618993781	0.3352359208523592	0.17214187042237053	0.22764857881136952	0.8984924623115578	0.6356421356421357	0.5992760423649283
models/cv_results_rf_handcrafted_sparse_esmif_20260506_184828.json	20260506_184828	rf	sklearn.ensemble.RandomForestClassifier	handcrafted_sparse_esmif	['handcrafted', 'sparse', 'esmif']	esmif_full	2167	5	4	0.6767334341126799	True	0.6555684917767877	0.015911316769133776	0.5816410834102456	0.008583055871121138	0.5883738339352839	0.005707229986043007	0.2339502148896992	0.013903289158022513	0.14375973567234582	0.006608485997600926	0.14221394229158715	0.010672304533608463	0.9425202358583278	0.00758854081123851	0.6637206988769787	0.01443369864933856	0.5805901487104546	0.006154310248033343	0.6454519366860141	0.5622003668471744	0.5918598078010175	0.23516949152542374	0.14158052753694939	0.1434108527131783	0.9407035175879397	0.6529411764705882	0.5853658536585366
models/cv_results_rf_handcrafted_sparse_esmc_20260506_162204.json	20260506_162204	rf	sklearn.ensemble.RandomForestClassifier	handcrafted_sparse_esmc	['handcrafted', 'sparse', 'esmc']	esmc_full	4087	5	0	0.6474526815119582	True	0.6382049176150566	0.007468936121418793	0.5680258656123047	0.008245929083663162	0.5656727673716467	0.006453808717575662	0.059175737531980264	0.0072629921610061965	0.07669953914027497	0.009389336865876775	0.030889943094945648	0.0039673606194512165	0.9901822099027188	0.00242512555488994	0.7181974709621768	0.042226049357710675	0.562786141594958	0.006152625137222554	0.636717177619363	0.556674663574961	0.5697003957037875	0.05745418524021793	0.07094709945159514	0.029974160206718347	0.9895477386934673	0.6904761904761905	0.5673619914717069
models/cv_results_rf_all_sparse_20260506_200102.json	20260506_200102	rf	sklearn.ensemble.RandomForestClassifier	all_sparse	['handcrafted', 'sparse', 'esmc', 'esmif']	all_full	5623	5	4	0.6640005677044327	True	0.6402422672960624	0.015427906797209068	0.5657700078305328	0.009407211815232899	0.5733603406930241	0.008034488079934694	0.13224887376277494	0.012034255880002327	0.10018049777600262	0.015318866870827664	0.07352244298384811	0.00723481193037481	0.9701269568586766	0.0037540968362185126	0.6614567082757956	0.026888651467455192	0.5688108480215843	0.007123638089546085	0.6343928947060886	0.5599290605449625	0.58111927642736	0.13696715583508037	0.11632842027642076	0.07596899224806201	0.974070351758794	0.6950354609929078	0.575397767751128
models/cv_results_lr_esmif_20260506_182616.json	20260506_182616	lr	sklearn.linear_model.LogisticRegression	esmif	['esmif']	esmif_pca	150	5	4	0.6487448136271572	True	0.6310299198118194	0.014156889521506932	0.5657207393798476	0.007827575212189101	0.5953378448413256	0.006528975568663783	0.5678287514193565	0.006929796034028178	0.1905621636661225	0.013621407373130332	0.6008582471787084	0.01094738364811577	0.5909797912322572	0.004865419517032334	0.5382950642054101	0.004935240768777637	0.65100009230296	0.011108399561614829	0.6304913975562567	0.5598368562885401	0.5933295647258338	0.5626747720364742	0.18623288884242983	0.5979328165374677	0.589748743718593	0.5313432835820896	0.6534521158129176
models/cv_results_rf_esmif_20260506_181141.json	20260506_181141	rf	sklearn.ensemble.RandomForestClassifier	esmif	['esmif']	esmif_pca	150	5	4	0.6492113357903986	True	0.6331564947211625	0.01689503240741773	0.5681357481381901	0.012525575908270574	0.6019629111253205	0.007790925459449247	0.38630159889665916	0.0077567723191112655	0.16981189196763	0.014444846984973302	0.283148043418188	0.008069717573361211	0.8550143311583935	0.011174020950805916	0.6083576420979407	0.015103308392558497	0.6003991526313858	0.00748133523408183	0.6282691753340345	0.5568136155591523	0.6006783493499152	0.3825174825174825	0.1594554577442692	0.28268733850129196	0.8480402010050251	0.5913513513513513	0.603145103645461
models/cv_results_lr_esmif_20260506_192137.json	20260506_192137	lr	sklearn.linear_model.LogisticRegression	esmif	['esmif']	esmif_full	1536	5	4	0.6389830692156541	True	0.6197674429728911	0.012763296341626955	0.5553873121480546	0.00752321827585185	0.5913584841660333	0.008072550114566767	0.5523686313634307	0.007882544878275388	0.17734870937611674	0.015604150547566508	0.5698656435197144	0.012536288141316427	0.608354734206868	0.010529010568105006	0.5359765807199774	0.003943289748847366	0.6405049475003732	0.011752939868401776	0.6199764455351694	0.5497507226085414	0.594007914075749	0.5427225264230231	0.17786765051934192	0.5506459948320414	0.6277386934673367	0.5350238513683153	0.6423282599753188
models/cv_results_rf_esmif_20260506_183056.json	20260506_183056	rf	sklearn.ensemble.RandomForestClassifier	esmif	['esmif']	esmif_full	1536	5	4	0.6191603580581049	True	0.6033793420192047	0.013579246846998044	0.5336047050553513	0.006247358316289336	0.5711671082617495	0.005098303135174597	0.12899523375279032	0.014480066391915526	0.0898470083798204	0.004801112664508269	0.07189107658069553	0.009057794558519678	0.9674726677284134	0.0054797024189823925	0.6382821964186597	0.01452206275163979	0.5677152922196301	0.005577213719987346	0.6028269512939374	0.521393610424143	0.5724137931034483	0.12209842154131847	0.07496183077940677	0.06795865633074935	0.964824120603015	0.6004566210045662	0.5709527774473653
models/cv_results_rf_esmc_20260506_155447.json	20260506_155447	rf	sklearn.ensemble.RandomForestClassifier	esmc	['esmc']	esmc_full	3456	5	2	0.6080374714283776	True	0.5945885081059155	0.007643636107541987	0.5304448125020651	0.007147334186756381	0.560336600638499	0.005462520618598008	0.02065620804761875	0.003597342144127115	0.045758728013547426	0.005593296141913745	0.010483948753903185	0.0018561083679433988	0.9968014836520125	0.0012374280662890836	0.732225955052042	0.05856906528032146	0.5592964301509001	0.005565138135715778	0.5997273187643645	0.5248308316927552	0.5650650084793669	0.014852752880921895	0.04968310510189061	0.007493540051679587	0.9987939698492462	0.8285714285714286	0.5640181611804768
