feature,n_0,n_1,mean_0,mean_1,median_0,median_1,sd_0,sd_1,pooled_sd,smd,smd_se,smd_ci_low,smd_ci_high,wilcox_statistic,p_value,median_diff,mean_diff,group,p_adj,direction,abs_smd
mean_plddt_cflank,24996,21498,79.55734350480203,81.47025345288672,88.3475,89.4865,20.490665806075953,19.20363615505198,19.90591375394765,0.09609757038685698,0.009307076415042265,0.07785570061337414,0.11433944016033983,285162798.5,3.25739367281949e-30,1.13900000000001,1.912909948084689,c_flank,9.77218101845847e-30,Higher in presented,0.09609757038685698
mean_rsa_cflank,24996,21498,0.36604717605666126,0.37541044672769075,0.35815890189260247,0.36673937514424326,0.15210671377719445,0.15078245649425023,0.15149584163509336,0.06180546323893637,0.009303947410771814,0.04356972631382361,0.08004120016404913,278018655.5,9.761662734002692e-11,0.008580473251640797,0.009363270671029489,c_flank,1.4642494101004037e-10,Higher in presented,0.06180546323893637
mean_disorder_cflank,24996,21498,0.16697845884529494,0.1611923221477952,0.01139101601438596,0.01194561906158924,0.30209374764372127,0.29559403691376107,0.2991059631224053,-0.01934477212389058,0.009301955738570669,-0.03757660537148909,-0.001112938876292071,271419733,0.05778398704100456,5.546030472032802e-4,-0.00578613669749975,c_flank,0.05778398704100456,Lower in presented,0.01934477212389058
