feature,weight_mean,weight_std,weight_abs_mean,feature_type
esmif_PC001,0.0012350281332849972,0.00014262938953808665,0.0012350281332849972,embedding_pca
esmif_PC002,0.0010307071201410543,8.804431698951747e-05,0.0010307071201410543,embedding_pca
esmif_PC003,0.0031867807953531837,0.0002751859020480655,0.0031867807953531837,embedding_pca
esmif_PC004,0.0009429497633378546,8.108379608279957e-05,0.0009429497633378546,embedding_pca
esmif_PC005,0.0008606641713327607,8.430031469243437e-05,0.0008606641713327607,embedding_pca
esmif_PC006,0.0010062502679994262,6.271835906689637e-05,0.0010062502679994262,embedding_pca
esmif_PC007,0.0008188881816694119,5.4198937256870725e-05,0.0008188881816694119,embedding_pca
esmif_PC008,0.000705415977058391,2.628720872124154e-05,0.000705415977058391,embedding_pca
esmif_PC009,0.0007633003187268455,7.904027632868456e-06,0.0007633003187268455,embedding_pca
esmif_PC010,0.0008142373446556152,4.4338007005580376e-05,0.0008142373446556152,embedding_pca
esmif_PC011,0.0007214023918560646,1.0904789508726722e-05,0.0007214023918560646,embedding_pca
esmif_PC012,0.0007037868906152767,1.917791349437555e-05,0.0007037868906152767,embedding_pca
esmif_PC013,0.0007206842888367187,1.923935758387799e-05,0.0007206842888367187,embedding_pca
esmif_PC014,0.0007979203228878149,4.0836511622070976e-05,0.0007979203228878149,embedding_pca
esmif_PC015,0.0007533133145377272,6.053402671868689e-05,0.0007533133145377272,embedding_pca
esmif_PC016,0.0008166320662725431,3.621740275690245e-05,0.0008166320662725431,embedding_pca
esmif_PC017,0.0006656441477347654,3.05739868176161e-05,0.0006656441477347654,embedding_pca
esmif_PC018,0.0010391118992462286,9.577925718142506e-05,0.0010391118992462286,embedding_pca
esmif_PC019,0.0010381812656576172,0.00031181761583096087,0.0010381812656576172,embedding_pca
esmif_PC020,0.0007213044852406847,3.573286370178669e-05,0.0007213044852406847,embedding_pca
esmif_PC021,0.0009544506742548139,0.00011738590816091844,0.0009544506742548139,embedding_pca
esmif_PC022,0.0007189650520761446,2.8509427284156598e-05,0.0007189650520761446,embedding_pca
esmif_PC023,0.0008402506462364548,6.077959878341589e-05,0.0008402506462364548,embedding_pca
esmif_PC024,0.0007203249046842699,4.0978333041241916e-05,0.0007203249046842699,embedding_pca
esmif_PC025,0.0006755577793977081,8.789004375255546e-06,0.0006755577793977081,embedding_pca
esmif_PC026,0.0007426839566129278,4.918774808270087e-05,0.0007426839566129278,embedding_pca
esmif_PC027,0.0008475941589660864,7.243586392916053e-05,0.0008475941589660864,embedding_pca
esmif_PC028,0.0007052458641424479,1.4528290562182285e-05,0.0007052458641424479,embedding_pca
esmif_PC029,0.001171826331637722,0.0001423726447174247,0.001171826331637722,embedding_pca
esmif_PC030,0.000659530427224173,1.0891949254228859e-05,0.000659530427224173,embedding_pca
esmif_PC031,0.0006706030941460129,2.6608741987981036e-05,0.0006706030941460129,embedding_pca
esmif_PC032,0.001062058850488805,0.00013075559239447153,0.001062058850488805,embedding_pca
esmif_PC033,0.0006981474889330173,6.226285402028467e-05,0.0006981474889330173,embedding_pca
esmif_PC034,0.0006754139023831505,2.2140906589492386e-05,0.0006754139023831505,embedding_pca
esmif_PC035,0.0007347603032515535,6.418616104313451e-05,0.0007347603032515535,embedding_pca
esmif_PC036,0.0007981334443034572,7.850419156051384e-05,0.0007981334443034572,embedding_pca
esmif_PC037,0.0007327706882504917,6.088590802951156e-05,0.0007327706882504917,embedding_pca
esmif_PC038,0.0007373329429514622,7.486186757612302e-05,0.0007373329429514622,embedding_pca
esmif_PC039,0.0007556699723306681,7.962342314743824e-05,0.0007556699723306681,embedding_pca
esmif_PC040,0.0009382211974839711,9.638561953822452e-05,0.0009382211974839711,embedding_pca
esmif_PC041,0.0006875623126690914,2.8188841142266084e-05,0.0006875623126690914,embedding_pca
esmif_PC042,0.0007526868520315929,8.437617389636883e-05,0.0007526868520315929,embedding_pca
esmif_PC043,0.000696028883260054,3.475041327576984e-05,0.000696028883260054,embedding_pca
esmif_PC044,0.0009887340127049387,0.00016807434730502894,0.0009887340127049387,embedding_pca
esmif_PC045,0.0006688329609242354,1.9083331173053783e-05,0.0006688329609242354,embedding_pca
esmif_PC046,0.0006747613990223664,2.962875093202438e-05,0.0006747613990223664,embedding_pca
esmif_PC047,0.0006598020982748193,4.528731140780365e-05,0.0006598020982748193,embedding_pca
esmif_PC048,0.0009862433281960525,0.0001650934024119609,0.0009862433281960525,embedding_pca
esmif_PC049,0.0009501439701463997,0.00018256518603918214,0.0009501439701463997,embedding_pca
esmif_PC050,0.0007386761595168491,8.084916610110235e-05,0.0007386761595168491,embedding_pca
esmif_PC051,0.0006646864341172889,1.7838010898998146e-05,0.0006646864341172889,embedding_pca
esmif_PC052,0.0006386022822980669,6.691673433837167e-06,0.0006386022822980669,embedding_pca
esmif_PC053,0.0008623080215888684,2.929602617338366e-05,0.0008623080215888684,embedding_pca
esmif_PC054,0.0006956263797836037,4.104924711532257e-05,0.0006956263797836037,embedding_pca
esmif_PC055,0.000742408811511932,4.404925366082232e-05,0.000742408811511932,embedding_pca
esmif_PC056,0.000706975480680754,8.271684043655082e-05,0.000706975480680754,embedding_pca
esmif_PC057,0.0006769443830963284,2.5261841392847665e-05,0.0006769443830963284,embedding_pca
esmif_PC058,0.0006606588563946683,1.7679118179527133e-05,0.0006606588563946683,embedding_pca
esmif_PC059,0.0006581234546208791,2.068072862560112e-05,0.0006581234546208791,embedding_pca
esmif_PC060,0.0006577797962220874,2.077521683664408e-05,0.0006577797962220874,embedding_pca
esmif_PC061,0.0007489120099106852,9.392368741099403e-05,0.0007489120099106852,embedding_pca
esmif_PC062,0.0006406023713604189,1.4664324168968418e-05,0.0006406023713604189,embedding_pca
esmif_PC063,0.0006473202372081291,1.4024674936391022e-05,0.0006473202372081291,embedding_pca
esmif_PC064,0.0006803065990870912,2.058316428748321e-05,0.0006803065990870912,embedding_pca
