feature,lr_coef_mean,lr_coef_std,lr_coef_abs_mean,rf_imp_mean,rf_imp_std,feature_type
P5_G,-0.014950072497530206,0.004860615808074257,0.014950072497530206,0.0020941844373010146,2.4389939762165747e-05,sparse_encoding
P5_H,0.12642790525968173,0.005810557674798367,0.12642790525968173,0.002951220846362659,0.00010634384871558721,sparse_encoding
P5_I,-0.045211996049075866,0.005124573789235651,0.045211996049075866,0.0024153589623652095,2.9182794407611175e-05,sparse_encoding
P5_K,0.12826481325263048,0.0041872838384728285,0.12826481325263048,0.003543494903019366,9.420794435676496e-05,sparse_encoding
P5_L,-0.08820982862543936,0.003253022126288128,0.08820982862543936,0.0029299943148167833,4.482162123313548e-05,sparse_encoding
P5_M,-0.04883518746557271,0.004022750663255767,0.04883518746557271,0.0009192245099821604,1.8105464385337242e-05,sparse_encoding
P5_N,0.04426051708559085,0.0033808549465094016,0.04426051708559085,0.0017323625232032332,4.0031918925599896e-05,sparse_encoding
P5_P,-0.15771150084642377,0.0014500818425471343,0.15771150084642377,0.00441201204302188,6.754074104716163e-05,sparse_encoding
P5_Q,0.04268712367016359,0.0040479273799002525,0.04268712367016359,0.0019518409117378073,3.1170031359394595e-05,sparse_encoding
P5_R,0.09692309345041472,0.006173261795003968,0.09692309345041472,0.0024411302878358672,6.548777500670132e-05,sparse_encoding
P5_S,0.046134325816873524,0.005716474266115156,0.046134325816873524,0.00225964295310708,2.5800469520490294e-05,sparse_encoding
P5_T,0.03765672923263598,0.010061858201302905,0.03765672923263598,0.0021158460455094493,7.335421826118119e-05,sparse_encoding
P5_V,-0.029315291517656706,0.005668740717537108,0.029315291517656706,0.0026311538157499682,4.3584445710063185e-05,sparse_encoding
P5_W,-0.011305137125789603,0.005052164814372218,0.011305137125789603,0.0005887168958111224,2.329487562153745e-05,sparse_encoding
P5_Y,-0.010253712765544792,0.006370261535787954,0.010253712765544792,0.0015126383322775572,2.3235772659106564e-05,sparse_encoding
P6_A,-0.052443427688668644,0.004132500178701623,0.052443427688668644,0.0017555668185702145,1.848808096133907e-05,sparse_encoding
P6_C,0.012848324884972177,0.003998650193905107,0.012848324884972177,0.00030027559087226146,3.262472108029466e-05,sparse_encoding
P6_D,-0.023016848333557768,0.011813742274072152,0.023016848333557768,0.0015949227931548419,6.346860772312907e-05,sparse_encoding
P6_E,-0.0033396150758875157,0.003934940091997669,0.0033396150758875157,0.0018479509111483897,1.1227747577251804e-05,sparse_encoding
P6_F,-0.09134796060768306,0.0035768126353473407,0.09134796060768306,0.0020098352932514637,5.374874454538589e-05,sparse_encoding
P6_G,-0.09962413221894333,0.008764144005378652,0.09962413221894333,0.001843103389633606,0.0001281740309074315,sparse_encoding
P6_H,-0.015039426200697151,0.0023524712017812346,0.015039426200697151,0.001066740777239895,3.0411203623454453e-05,sparse_encoding
P6_I,0.060387816627598324,0.003100778283187402,0.060387816627598324,0.0033404575194864046,4.098820010151761e-05,sparse_encoding
P6_K,-0.028435756660490946,0.005821249918536491,0.028435756660490946,0.0014935109914223116,1.6141795887092762e-05,sparse_encoding
P6_L,0.027583022021835324,0.005146432036845392,0.027583022021835324,0.003849863460161713,6.221401019932868e-05,sparse_encoding
P6_M,-0.08153937278983095,0.0039872329263761575,0.08153937278983095,0.0013927501563713272,4.709349230039754e-05,sparse_encoding
P6_N,0.035488271301270816,0.0056893197122136014,0.035488271301270816,0.0017856536103740353,2.9904102775438415e-05,sparse_encoding
P6_P,-0.0114110151911434,0.008815275290746823,0.0114110151911434,0.0024355853429209634,5.1380959171874534e-05,sparse_encoding
P6_Q,0.015509312145034293,0.004788479840310409,0.015509312145034293,0.0017360291301935476,1.0042747124576601e-05,sparse_encoding
P6_R,0.02133884930151118,0.005467179899494966,0.02133884930151118,0.0010860189557154887,4.5719192971997296e-05,sparse_encoding
P6_S,0.004215932405167733,0.0029937025247048013,0.004215932405167733,0.002042571275095055,1.0838162652190412e-05,sparse_encoding
P6_T,0.017832143052560638,0.004212039058359325,0.017832143052560638,0.0022131934401607547,3.077549159967013e-05,sparse_encoding
P6_V,0.08351413511337048,0.007515676254482111,0.08351413511337048,0.0036210591190455324,7.093564925295786e-05,sparse_encoding
P6_W,-0.01576475811861603,0.00754145322541614,0.01576475811861603,0.00023548447423350373,1.8644040173895145e-05,sparse_encoding
P6_Y,-0.04220281196485646,0.004615046285182147,0.04220281196485646,0.0010388560601039495,2.1784033221186066e-05,sparse_encoding
P7_A,-0.027876264434346237,0.004789933635995488,0.027876264434346237,0.0024444608081771947,2.5791472508637388e-05,sparse_encoding
P7_C,-0.02227256592493337,0.009053297003348802,0.02227256592493337,0.00022026860510832496,1.21582601677081e-05,sparse_encoding
P7_D,-0.10902956226924494,0.007493493766379406,0.10902956226924494,0.001902546191477825,8.257262868297946e-05,sparse_encoding
P7_E,-0.0514406915253369,0.003496416893058379,0.0514406915253369,0.0026305566475883085,2.6089355433334983e-05,sparse_encoding
P7_F,0.006156490209698699,0.005500703783661064,0.006156490209698699,0.0019742394218150742,3.3415679804928595e-05,sparse_encoding
P7_G,-0.11487160899722423,0.0033030474762458964,0.11487160899722423,0.0009375957198356482,5.222572302203321e-05,sparse_encoding
P7_H,0.14536244551870056,0.00636210571688325,0.14536244551870056,0.0034511995707509056,0.0001403219240978916,sparse_encoding
P7_I,0.053794325291535675,0.005917981250075864,0.053794325291535675,0.00248511816034509,4.1522684127000045e-05,sparse_encoding
P7_K,0.022232988241210106,0.005212728505146155,0.022232988241210106,0.0016550095339593247,5.980024856677818e-05,sparse_encoding
P7_L,-0.0610540176628205,0.005351944414801635,0.0610540176628205,0.0030259230203718386,3.307499178712334e-05,sparse_encoding
P7_M,-0.0880899220595865,0.00873639008851436,0.0880899220595865,0.0012315809011308192,8.336898140606963e-05,sparse_encoding
P7_N,-0.03600201791914872,0.007062357024958254,0.03600201791914872,0.0016880289406151945,1.1040250485314402e-05,sparse_encoding
P7_P,0.06375098443609432,0.0056725255039773975,0.06375098443609432,0.0028403529092154447,2.114214972320511e-05,sparse_encoding
P7_Q,-0.03378096927502035,0.0026119884577635298,0.03378096927502035,0.0021559396116825245,1.7858486847681737e-05,sparse_encoding
P7_R,0.018171237749191237,0.007637352613625671,0.018171237749191237,0.0014115329986303733,4.866439179643817e-05,sparse_encoding
P7_S,-0.049534632146951675,0.004066209880030193,0.049534632146951675,0.0019190337897575943,4.2343472465782966e-05,sparse_encoding
P7_T,0.01977869794602085,0.006686438452867857,0.01977869794602085,0.002243447525309601,4.306633730012229e-05,sparse_encoding
P7_V,0.05612806268616592,0.0052932824960317095,0.05612806268616592,0.0030456037341749374,1.995298330512892e-05,sparse_encoding
P7_W,0.032362298358231255,0.004490747037828699,0.032362298358231255,0.0010568304745452387,4.503803873742046e-05,sparse_encoding
P7_Y,0.03503197394194772,0.003990615970816216,0.03503197394194772,0.0017626640132612655,4.017243384541052e-05,sparse_encoding
P8_A,-0.0423420617826453,0.005474198687215072,0.0423420617826453,0.002459643293519482,2.718792714506213e-05,sparse_encoding
P8_C,-0.017608858535549873,0.008664895042326969,0.017608858535549873,0.00023522163272691665,1.1125209651386142e-05,sparse_encoding
P8_D,-0.07053100915197374,0.00785442993681918,0.07053100915197374,0.0009991713214240465,2.7330849631647627e-05,sparse_encoding
P8_E,-0.026591348338503046,0.0041056499727250406,0.026591348338503046,0.003052674831582719,1.9651720764870838e-05,sparse_encoding
P8_F,-0.018839654460098755,0.004439630068401167,0.018839654460098755,0.0016102590780358121,2.853046193997105e-05,sparse_encoding
P8_G,0.018146797917981922,0.001757355478681631,0.018146797917981922,0.0020540282037048814,2.0313655873827993e-05,sparse_encoding
P8_H,0.06484112669876892,0.0019652175415610586,0.06484112669876892,0.0019372202764664352,3.3703320188383645e-05,sparse_encoding
P8_I,-0.08745253708089791,0.00339196119957535,0.08745253708089791,0.0010955160172021737,3.826565414888486e-05,sparse_encoding
P8_K,0.11417603731561002,0.0034218416581741113,0.11417603731561002,0.003162960817747612,0.00010885800828611726,sparse_encoding
P8_L,-0.07033483272707307,0.005951547423785968,0.07033483272707307,0.002760751614005326,5.935691331666224e-05,sparse_encoding
P8_M,-0.07607392620768186,0.0025638553416993037,0.07607392620768186,0.0010168895323914634,1.7616225160016058e-05,sparse_encoding
P8_N,0.03353162076792714,0.0053612844469840045,0.03353162076792714,0.0018833382786787559,3.943091222696802e-05,sparse_encoding
P8_P,-0.10779728377962176,0.007488210033502348,0.10779728377962176,0.0017034943525039193,0.00011208872102718364,sparse_encoding
P8_Q,0.04923082292265753,0.005528931635955016,0.04923082292265753,0.002599185685536396,3.645375467314965e-05,sparse_encoding
P8_R,0.05426709466810985,0.00398505782670205,0.05426709466810985,0.0024345804025955515,5.4047822584597076e-05,sparse_encoding
P8_S,-0.018266493111794905,0.00561733979546406,0.018266493111794905,0.0028925203221456318,2.1226598056110944e-05,sparse_encoding
P8_T,0.06402281971577287,0.003916683300192832,0.06402281971577287,0.0028130481928030013,4.130865453608088e-05,sparse_encoding
P8_V,-0.02487694761886488,0.005718541400858583,0.02487694761886488,0.001550439922766662,3.15065555266659e-05,sparse_encoding
P8_W,-0.039701293554582975,0.00455797860347393,0.039701293554582975,0.00022937896813973345,1.2667931010350239e-05,sparse_encoding
P8_Y,0.011438296302017084,0.004843742080330822,0.011438296302017084,0.0018417646175496033,2.274936022651373e-05,sparse_encoding
P9_A,0.0069816155208301395,0.00834801790139084,0.0069816155208301395,0.0027497716958167365,6.203417592473255e-05,sparse_encoding
P9_C,0.06177662480038093,0.009414189056729675,0.06177662480038093,0.0005086175339506957,7.398677333286494e-05,sparse_encoding
P9_D,0.0,0.0,0.0,0.0,0.0,sparse_encoding
P9_E,-0.6743231847195406,0.2472513011453143,0.6743231847195406,3.8143729163711943e-06,1.6679335055070573e-06,sparse_encoding
P9_F,0.007547551819166524,0.003352731938380253,0.007547551819166524,0.0005330046064101741,1.6383412764797208e-05,sparse_encoding
P9_G,-0.000597079058517462,0.0004467364947665085,0.000597079058517462,1.3533401221773343e-06,7.715325219378753e-07,sparse_encoding
P9_H,0.3238377952504192,0.165481433372094,0.3238377952504192,2.61019072760015e-06,1.4371737370253825e-06,sparse_encoding
P9_I,-0.0936628301962256,0.003680262192917864,0.0936628301962256,0.0029651350643363056,3.897342061628649e-05,sparse_encoding
P9_K,0.5687295600201085,0.07612508716204146,0.5687295600201085,4.394502608213818e-06,1.6584868756225417e-06,sparse_encoding
P9_L,-0.01634404503481724,0.005745790406719537,0.01634404503481724,0.004503461657101948,2.8355853412236043e-05,sparse_encoding
P9_M,-0.14412693935424642,0.007685550863264293,0.14412693935424642,0.0021199586120876006,0.00016279489690075287,sparse_encoding
P9_N,-0.38575423208304976,0.19501720820289148,0.38575423208304976,1.0457511555705849e-06,5.76384396216912e-07,sparse_encoding
P9_P,-0.023960899937815222,0.007889556515101715,0.023960899937815222,4.0944935814018094e-05,3.3434602086068304e-06,sparse_encoding
P9_Q,0.6116602371070978,0.12394598741781244,0.6116602371070978,6.226184972457628e-06,1.0457724877295747e-06,sparse_encoding
P9_R,-0.14728773880864138,0.2770769804629378,0.14728773880864138,5.5743820444613806e-06,1.7164621296279927e-06,sparse_encoding
P9_S,-0.029500926160553508,0.00828393488262462,0.029500926160553508,0.0001528639735167458,1.794637020272211e-05,sparse_encoding
P9_T,-0.056511334099227525,0.004827451585490297,0.056511334099227525,0.0006124459684861888,1.170833482265173e-05,sparse_encoding
P9_V,0.1058567982525835,0.0022315698603430443,0.1058567982525835,0.004785396725647173,6.279825176560122e-05,sparse_encoding
P9_W,0.5877062714873821,0.08530047900343882,0.5877062714873821,1.0404367057650031e-05,2.9115231589716386e-06,sparse_encoding
P9_Y,0.023376582537241702,0.0030785639460298333,0.023376582537241702,7.974609702356695e-05,1.032476116334678e-05,sparse_encoding
C1_A,-0.5519059854877315,0.03465377842996871,0.5519059854877315,0.0035068014647226323,0.0001778763765735348,sparse_encoding
C1_C,-0.3388728404958333,0.02444285302309464,0.3388728404958333,0.0011857309392119962,5.646923307116849e-05,sparse_encoding
C1_D,-0.6121668706074395,0.027890089694463393,0.6121668706074395,0.0019262043399379519,4.9408447155308554e-05,sparse_encoding
C1_E,-0.6810191462788142,0.0290060040524502,0.6810191462788142,0.002341507875713827,3.9738878813327466e-05,sparse_encoding
C1_F,-0.5825504421866256,0.021828561928621367,0.5825504421866256,0.0019041206191292028,6.279288084866222e-05,sparse_encoding
C1_G,-0.5790154436731361,0.0332367354608691,0.5790154436731361,0.0019588774652866043,2.34598949823813e-05,sparse_encoding
C1_H,-0.3810209363875906,0.02800554927012031,0.3810209363875906,0.0015365685656694168,5.877438671920915e-05,sparse_encoding
C1_I,-0.6485112129635173,0.02960325216240516,0.6485112129635173,0.0028974964794101082,9.5423076979531e-05,sparse_encoding
C1_K,-0.5380885818460812,0.03267634332333798,0.5380885818460812,0.003116094889055984,5.815765692860247e-05,sparse_encoding
C1_L,-0.8887696669579561,0.03449337178327355,0.8887696669579561,0.0030544221293716677,0.00014026391271941235,sparse_encoding
C1_M,-0.3702419955174566,0.019255547104001465,0.3702419955174566,0.0011187598688160278,6.821145355666012e-06,sparse_encoding
C1_N,-0.4814120492443255,0.023975694804856604,0.4814120492443255,0.0016837441578774405,3.30531015532599e-05,sparse_encoding
C1_P,-0.6441622340921296,0.02869136893428115,0.6441622340921296,0.0022350062407250166,5.999631462106814e-05,sparse_encoding
C1_Q,-0.5547440053834936,0.03220132379281559,0.5547440053834936,0.0020945671735642934,3.7345122431003536e-05,sparse_encoding
C1_R,-0.5196449620136883,0.030577647410538356,0.5196449620136883,0.0026595147684873146,5.983073660096291e-05,sparse_encoding
C1_S,-0.5946043324531465,0.03694573342477085,0.5946043324531465,0.002988966397923091,8.78429422401252e-05,sparse_encoding
C1_T,-0.5740424547907821,0.02969173545997206,0.5740424547907821,0.0019785257993850426,1.7282869140378393e-05,sparse_encoding
C1_V,-0.6532953209787326,0.02716771334827347,0.6532953209787326,0.00214728644835675,3.7539444388944135e-05,sparse_encoding
C1_W,-0.31171029031842473,0.011925686576322718,0.31171029031842473,0.0005516068963992785,2.445947601233862e-05,sparse_encoding
C1_Y,-0.44235062108748424,0.018295865422363857,0.44235062108748424,0.0011932941920782538,2.6684787031305592e-05,sparse_encoding
C2_A,0.03204680536062085,0.058294189871651296,0.03204680536062085,0.0024766306362167907,2.6839183039182035e-05,sparse_encoding
C2_C,0.018675111384914143,0.031726609466362875,0.018675111384914143,0.0010677105103346133,4.897240236969629e-05,sparse_encoding
C2_D,0.00986512798474266,0.052227945141856,0.00986512798474266,0.0021479829807583366,2.39392565042004e-05,sparse_encoding
C2_E,-0.0011590717358792029,0.061554973056269266,0.0011590717358792029,0.0025548903083475486,2.0030207299832522e-05,sparse_encoding
C2_F,-0.03080148207756836,0.04394210782307593,0.03080148207756836,0.0014079999434981317,1.6496986269101327e-05,sparse_encoding
C2_G,0.07769089836794127,0.056159904720798424,0.07769089836794127,0.0024829143982248144,3.468214831936289e-05,sparse_encoding
C2_H,-0.0096439056169825,0.036322013139339145,0.0096439056169825,0.0012334554184113427,3.1702152594178e-05,sparse_encoding
C2_I,0.024033193942317913,0.04229691423119623,0.024033193942317913,0.00173571616879009,2.0212614152699273e-05,sparse_encoding
C2_K,0.0614707614443273,0.056515298189035855,0.0614707614443273,0.0024754622592792898,4.9821535657972625e-05,sparse_encoding
C2_L,0.06679799020151386,0.0659860558877317,0.06679799020151386,0.0028057532982693734,1.8814952059094372e-05,sparse_encoding
C2_M,0.05534046623408584,0.03487615077011857,0.05534046623408584,0.0013024989475045575,2.9616553165777343e-05,sparse_encoding
C2_N,0.022771280451016444,0.049273093283365196,0.022771280451016444,0.0017617371927695774,2.168484629289233e-05,sparse_encoding
C2_P,-0.057520503431595024,0.04808256475663709,0.057520503431595024,0.002273910236741385,9.52327610824374e-05,sparse_encoding
C2_Q,0.012741018147743416,0.05345907828341325,0.012741018147743416,0.002144580765932267,3.493152579053906e-05,sparse_encoding
C2_R,0.055650283027015315,0.05790384847587058,0.055650283027015315,0.0022551353569248054,1.0892863427975532e-05,sparse_encoding
C2_S,0.030781409197800685,0.0667062715420205,0.030781409197800685,0.0026002723120427057,2.4297090442337655e-05,sparse_encoding
C2_T,0.043297268160479144,0.05003749191601348,0.043297268160479144,0.0020854637568301576,1.376667308791394e-05,sparse_encoding
C2_V,-0.0074322149134147305,0.04984617385540531,0.0074322149134147305,0.002073210343089412,1.0812256520224952e-05,sparse_encoding
C2_W,0.015883573447665854,0.025863113756874445,0.015883573447665854,0.000628092376760843,1.5606405550284123e-05,sparse_encoding
C2_Y,-0.011603121134084184,0.0350839899769111,0.011603121134084184,0.001176682181855394,2.0641198242325158e-05,sparse_encoding
C3_A,0.10134406938697334,0.05090614239115715,0.10134406938697334,0.0025479489068858446,5.1277834051673284e-05,sparse_encoding
C3_C,0.036147663206242,0.021330078815451188,0.036147663206242,0.0010328908803773009,2.2751337363567054e-05,sparse_encoding
C3_D,0.06822204854100675,0.04414877384220806,0.06822204854100675,0.0020627381025367935,1.9645453174450327e-05,sparse_encoding
C3_E,0.08715749599003819,0.045165445484906835,0.08715749599003819,0.0026250835351698996,2.9855481029609548e-05,sparse_encoding
C3_F,0.05031715053383,0.031284041675567115,0.05031715053383,0.0015515376670104607,1.8437240325374425e-05,sparse_encoding
C3_G,0.07518385098646989,0.05087272273846747,0.07518385098646989,0.002195713853230847,3.960420215730708e-05,sparse_encoding
C3_H,0.06618245230967676,0.029686247802598625,0.06618245230967676,0.0014516102765816344,3.754308327215944e-05,sparse_encoding
C3_I,0.02738760249188767,0.03653561943053748,0.02738760249188767,0.0018328739681521139,4.194148512075744e-05,sparse_encoding
C3_K,0.07257675004091796,0.04845818505574625,0.07257675004091796,0.002246856720749106,3.491554122605739e-05,sparse_encoding
C3_L,0.051918355351371695,0.05795471406839961,0.051918355351371695,0.0030419866074556097,2.369249559236254e-05,sparse_encoding
C3_M,0.04152536293605422,0.02706565786477933,0.04152536293605422,0.0011125600495109965,1.6002307725417715e-05,sparse_encoding
C3_N,0.04712847391201537,0.034256555465927645,0.04712847391201537,0.0017276905078143067,3.03357937347384e-05,sparse_encoding
C3_P,0.014715465278286497,0.0433314397116243,0.014715465278286497,0.001982738936373751,4.0512057934497485e-05,sparse_encoding
C3_Q,0.06320140799870311,0.044853771694379194,0.06320140799870311,0.002053898929034065,1.2123223209996948e-05,sparse_encoding
C3_R,0.05785273227512296,0.03787445506803156,0.05785273227512296,0.0019705313319464722,1.1988230065374813e-05,sparse_encoding
C3_S,0.07863107115627314,0.05376966777995603,0.07863107115627314,0.0025494015532904974,4.083358417857006e-05,sparse_encoding
C3_T,0.06713260743891233,0.04053406370050606,0.06713260743891233,0.002005484805505195,4.1528948603639974e-05,sparse_encoding
C3_V,0.03578656976330059,0.045149585538093055,0.03578656976330059,0.0021128186863668677,2.0381769846678065e-05,sparse_encoding
C3_W,0.03125715885241017,0.018564317964598356,0.03125715885241017,0.0006414994043446718,2.4440104604349152e-05,sparse_encoding
C3_Y,0.029988030903412934,0.028928022739405604,0.029988030903412934,0.0013248415310876459,2.3459206917011964e-05,sparse_encoding
C4_A,0.048552360883303995,0.03989582840817102,0.048552360883303995,0.00238395185272365,2.7268472046328435e-05,sparse_encoding
C4_C,0.004124854587696002,0.020099932686570836,0.004124854587696002,0.0010355493498926248,2.1910418250056312e-05,sparse_encoding
C4_D,0.015559914135898167,0.03507884777425747,0.015559914135898167,0.001974747427151792,9.627558909398183e-06,sparse_encoding
C4_E,0.019636741984001255,0.035778128500944716,0.019636741984001255,0.002370120196232877,2.7881009601288483e-05,sparse_encoding
C4_F,0.0055592337867035446,0.030235573186595515,0.0055592337867035446,0.0015619148479145265,1.673258776923458e-05,sparse_encoding
C4_G,0.03169780807149615,0.033012919441244994,0.03169780807149615,0.0022339339383881016,2.7585082549044153e-05,sparse_encoding
C4_H,0.034958585326549795,0.022887842571168163,0.034958585326549795,0.001428542330595205,1.7226377242492396e-05,sparse_encoding
C4_I,0.00039451766782063467,0.03489991637333645,0.00039451766782063467,0.0019848363988114225,3.741372416280346e-05,sparse_encoding
C4_K,0.04703298941456333,0.03500379174087708,0.04703298941456333,0.002208778922653973,4.151352592475915e-05,sparse_encoding
C4_L,0.00872822352421733,0.046240368821221844,0.00872822352421733,0.003087813134227156,4.284735500956489e-05,sparse_encoding
C4_M,0.01916692582641902,0.02488599050116318,0.01916692582641902,0.001148178757107473,2.6369731501393002e-05,sparse_encoding
C4_N,0.021762840494599704,0.03376738637646977,0.021762840494599704,0.0017963969099607864,1.7777273938246323e-05,sparse_encoding
C4_P,0.055918023261726145,0.037021383058823645,0.055918023261726145,0.0020230980315005453,2.2586099615150632e-05,sparse_encoding
C4_Q,0.019694337126861937,0.0326113141789858,0.019694337126861937,0.0019505465644036476,2.691471173528799e-05,sparse_encoding
C4_R,0.0266634664756031,0.03508035572087357,0.0266634664756031,0.001965301316682458,2.8903367814447114e-05,sparse_encoding
C4_S,0.019683018391318124,0.03833848366714935,0.019683018391318124,0.0025176546006645375,1.5928618271021894e-05,sparse_encoding
C4_T,0.023638997619546007,0.032795563021636054,0.023638997619546007,0.0020124375285837702,2.5355701865886215e-05,sparse_encoding
C4_V,0.026324552341455743,0.040815075510887915,0.026324552341455743,0.0022180042809757635,2.718052376969711e-05,sparse_encoding
C4_W,0.0062247654735933374,0.02053520977487358,0.0062247654735933374,0.0007130569230297052,3.515767337531081e-05,sparse_encoding
C4_Y,0.023931729624307077,0.02551890603899692,0.023931729624307077,0.0013682314765249871,1.7597103969859023e-05,sparse_encoding
