feature,weight_mean,weight_std,weight_abs_mean,feature_type
rel_distance_from_n_terminus,-9.477101601779836,0.26567745142403265,9.477101601779836,handcrafted
rel_distance_from_c_terminus,-9.454342958461334,0.2629511807669829,9.454342958461334,handcrafted
mean_rsa_peptide,-0.08686300593131205,0.008013713790818007,0.08686300593131205,handcrafted
mean_disorder_peptide,0.1387655458712092,0.01036561358205639,0.1387655458712092,handcrafted
mean_rsa_nflank,-0.014918016663248884,0.007849951219024064,0.014918016663248884,handcrafted
mean_disorder_nflank,-0.03727065283829197,0.010142735837517413,0.03727065283829197,handcrafted
mean_rsa_cflank,0.032132709024232174,0.013906210432962094,0.032132709024232174,handcrafted
mean_disorder_cflank,0.017236496623487203,0.021699078019850333,0.017236496623487203,handcrafted
q8point_H_peptide,0.008567094933174292,0.015166177250873818,0.008567094933174292,handcrafted
q8point_G_peptide,0.030035763076819672,0.008168745002788812,0.030035763076819672,handcrafted
q8point_I_peptide,0.01867104922533121,0.011516092111297888,0.01867104922533121,handcrafted
q8point_E_peptide,0.013823840201414578,0.009217027583911996,0.013823840201414578,handcrafted
q8point_B_peptide,-0.006883797672646218,0.0052767423695287375,0.006883797672646218,handcrafted
q8point_T_peptide,0.040841788987727494,0.0029614347122159587,0.040841788987727494,handcrafted
q8point_S_peptide,0.007760362890419254,0.003496899199414501,0.007760362890419254,handcrafted
q8point_C_peptide,-0.06005076488088671,0.01454332137127053,0.06005076488088671,handcrafted
q8point_H_nflank,0.013017966835476102,0.01414547145637984,0.013017966835476102,handcrafted
q8point_G_nflank,0.006569382421092109,0.004598669598284924,0.006569382421092109,handcrafted
q8point_I_nflank,-0.36187080109707426,0.6267156392830131,0.36187080109707426,handcrafted
q8point_E_nflank,-0.033417993615473235,0.0077239611862417405,0.033417993615473235,handcrafted
q8point_B_nflank,0.0060265595389341325,0.0044456442837311205,0.0060265595389341325,handcrafted
q8point_T_nflank,0.02564974207355878,0.009154158798720797,0.02564974207355878,handcrafted
q8point_S_nflank,0.0016415684978820255,0.0072339234548185844,0.0016415684978820255,handcrafted
q8point_C_nflank,0.039375146290440255,0.007495865841223929,0.039375146290440255,handcrafted
q8point_H_cflank,-0.009795006529227088,0.009373860084286641,0.009795006529227088,handcrafted
q8point_G_cflank,0.01999762434269483,0.0042747858129610905,0.01999762434269483,handcrafted
q8point_I_cflank,0.0008552696919156187,0.007913758586936303,0.0008552696919156187,handcrafted
q8point_E_cflank,0.012344982260465463,0.011455523200584626,0.012344982260465463,handcrafted
q8point_B_cflank,0.010071156430976485,0.004404714360953513,0.010071156430976485,handcrafted
q8point_T_cflank,0.025101744388645035,0.005858849065691437,0.025101744388645035,handcrafted
q8point_S_cflank,-0.002593375065053829,0.006590877453782066,0.002593375065053829,handcrafted
q8point_C_cflank,0.03151836339356621,0.009530971334981486,0.03151836339356621,handcrafted
q8trans_H_n_pep,0.08817769172079529,0.00826900273634122,0.08817769172079529,handcrafted
q8trans_G_n_pep,-0.008999314191076557,0.009524215558610718,0.008999314191076557,handcrafted
q8trans_I_n_pep,0.29009546968167943,0.5123068832413715,0.29009546968167943,handcrafted
q8trans_E_n_pep,0.04010193931333411,0.01056109524619218,0.04010193931333411,handcrafted
