feature,weight_mean,weight_std,weight_abs_mean,feature_type
rel_distance_from_c_terminus,0.015844070154836864,0.008271737335247374,0.015844070154836864,handcrafted
mean_rsa_peptide,-0.0004875255274506232,0.026901196405906432,0.0004875255274506232,handcrafted
mean_disorder_peptide,0.1354059444047349,0.027652796145286703,0.1354059444047349,handcrafted
mean_rsa_nflank,-0.03439208779395658,0.010082767186669743,0.03439208779395658,handcrafted
mean_disorder_nflank,-0.021795382758470837,0.02017620488578417,0.021795382758470837,handcrafted
mean_rsa_cflank,0.09083859146491033,0.02470534058810789,0.09083859146491033,handcrafted
mean_disorder_cflank,-0.06856450731780193,0.02130693825189414,0.06856450731780193,handcrafted
q8point_H_peptide,0.0073672520262157894,0.015990463912432376,0.0073672520262157894,handcrafted
q8point_G_peptide,-0.006394655287464008,0.003015223641526014,0.006394655287464008,handcrafted
q8point_I_peptide,0.027611026933822697,0.009148265019220198,0.027611026933822697,handcrafted
q8point_E_peptide,0.0136830517069275,0.02578386521108456,0.0136830517069275,handcrafted
q8point_B_peptide,-0.016056037442762995,0.0053287993307637406,0.016056037442762995,handcrafted
q8point_T_peptide,-0.01464216541748154,0.006999106905187514,0.01464216541748154,handcrafted
q8point_S_peptide,-0.02716748248594892,0.003149457850136137,0.02716748248594892,handcrafted
q8point_C_peptide,-0.04069554913547612,0.00899759672238865,0.04069554913547612,handcrafted
q8point_H_nflank,0.027738661492490612,0.01720063827373131,0.027738661492490612,handcrafted
q8point_G_nflank,-0.002816448846438586,0.00839007835423166,0.002816448846438586,handcrafted
q8point_I_nflank,-0.08765127373110385,0.08625759119124596,0.08765127373110385,handcrafted
q8point_E_nflank,-0.03512222271615313,0.021819359574016355,0.03512222271615313,handcrafted
q8point_B_nflank,-0.0011428674347703873,0.0032893431595100186,0.0011428674347703873,handcrafted
q8point_T_nflank,-0.02845187531130323,0.00761966248038871,0.02845187531130323,handcrafted
q8point_S_nflank,0.00486725565872427,0.011198742697650655,0.00486725565872427,handcrafted
q8point_C_nflank,0.052915742404598023,0.008761528662155937,0.052915742404598023,handcrafted
q8point_H_cflank,0.03523925933789851,0.01094576539307581,0.03523925933789851,handcrafted
q8point_G_cflank,0.007886057407347297,0.006017652594798218,0.007886057407347297,handcrafted
q8point_I_cflank,-0.0009147994973950494,0.008489380217017993,0.0009147994973950494,handcrafted
q8point_E_cflank,0.014195835361836518,0.014715474907699101,0.014195835361836518,handcrafted
q8point_B_cflank,0.018398494857816628,0.006731810388383944,0.018398494857816628,handcrafted
q8point_T_cflank,-0.010305755163372426,0.005069798771745243,0.010305755163372426,handcrafted
q8point_S_cflank,0.005036440731788513,0.007264827236934133,0.005036440731788513,handcrafted
q8point_C_cflank,0.02229087391685456,0.00716630859723186,0.02229087391685456,handcrafted
q8trans_H_n_pep,-0.05976728612539436,0.013853565704514528,0.05976728612539436,handcrafted
q8trans_G_n_pep,-0.0258385365803181,0.013912491384384575,0.0258385365803181,handcrafted
q8trans_I_n_pep,0.05637123609782202,0.07293404032356282,0.05637123609782202,handcrafted
q8trans_E_n_pep,0.003916324197212726,0.014939736034439877,0.003916324197212726,handcrafted
q8trans_B_n_pep,0.0,0.0,0.0,handcrafted
q8trans_T_n_pep,0.001459515640402059,0.006622105611307705,0.001459515640402059,handcrafted
q8trans_S_n_pep,-0.015789489152562907,0.005259858967216174,0.015789489152562907,handcrafted
q8trans_C_n_pep,-0.024348627373685,0.015013086071155696,0.024348627373685,handcrafted
q8trans_H_pep_c,-0.11326515091544545,0.011958505503584285,0.11326515091544545,handcrafted
q8trans_G_pep_c,0.0003096288759464657,0.007206831661671441,0.0003096288759464657,handcrafted
q8trans_I_pep_c,-0.021737903226705102,0.005952670124463795,0.021737903226705102,handcrafted
q8trans_E_pep_c,-0.008117811610574682,0.014718356141276607,0.008117811610574682,handcrafted
q8trans_B_pep_c,0.0,0.0,0.0,handcrafted
q8trans_T_pep_c,-0.021406950109138047,0.0052563384403928135,0.021406950109138047,handcrafted
q8trans_S_pep_c,-0.005577125095366678,0.00626632508025581,0.005577125095366678,handcrafted
q8trans_C_pep_c,-0.0017928694999304734,0.008432080644083979,0.0017928694999304734,handcrafted
mean_plddt_peptide,-0.03157586342423764,0.02018101123201761,0.03157586342423764,handcrafted
mean_plddt_nflank,0.05777229082228195,0.008550678883471403,0.05777229082228195,handcrafted
mean_plddt_cflank,0.02155917082667326,0.021065707163373578,0.02155917082667326,handcrafted
N10_A,0.029917585583140373,0.008966024531107845,0.029917585583140373,aa_encoding
N10_C,-0.054318860685351036,0.021448252625264754,0.054318860685351036,aa_encoding
N10_D,-0.08495203602300838,0.0280513422967659,0.08495203602300838,aa_encoding
N10_E,-0.06538596778780846,0.038014832615073275,0.06538596778780846,aa_encoding
N10_F,0.03496418322693314,0.03058420155190906,0.03496418322693314,aa_encoding
