feature,weight_mean,weight_std,weight_abs_mean,feature_type
rel_distance_from_c_terminus,0.006083908713732963,9.780826798369601e-05,0.006083908713732963,handcrafted
mean_rsa_peptide,0.005867833757911649,8.096383782389218e-05,0.005867833757911649,handcrafted
mean_disorder_peptide,0.005660701630248179,5.436438319023278e-05,0.005660701630248179,handcrafted
mean_rsa_nflank,0.005669200414173644,3.8481214919202755e-05,0.005669200414173644,handcrafted
mean_disorder_nflank,0.00550261432777884,7.453625083577566e-05,0.00550261432777884,handcrafted
mean_rsa_cflank,0.006618217458453597,5.354524725568067e-05,0.006618217458453597,handcrafted
mean_disorder_cflank,0.005861258770744575,4.129783499674644e-05,0.005861258770744575,handcrafted
q8point_H_peptide,0.0004252127256160777,2.0671323979287116e-05,0.0004252127256160777,handcrafted
q8point_G_peptide,0.00040967601500988677,2.4344700380754104e-05,0.00040967601500988677,handcrafted
q8point_I_peptide,9.078418226668934e-06,9.715482587712174e-07,9.078418226668934e-06,handcrafted
q8point_E_peptide,0.00042865464003859254,1.9313807486192572e-05,0.00042865464003859254,handcrafted
q8point_B_peptide,5.515319565348665e-05,2.2402058289174406e-06,5.515319565348665e-05,handcrafted
q8point_T_peptide,0.00048573081975395946,2.1759227395143144e-05,0.00048573081975395946,handcrafted
q8point_S_peptide,0.00047620367145671447,3.687622195920204e-05,0.00047620367145671447,handcrafted
q8point_C_peptide,0.0006683123343948832,5.306066373717236e-05,0.0006683123343948832,handcrafted
q8point_H_nflank,0.0006479074484361889,5.5878298980532636e-05,0.0006479074484361889,handcrafted
q8point_G_nflank,0.0003793144042150272,2.8192850562056297e-05,0.0003793144042150272,handcrafted
q8point_I_nflank,7.324664681508493e-06,1.5195295557161485e-06,7.324664681508493e-06,handcrafted
q8point_E_nflank,0.0004556065159195223,3.2671084853575114e-05,0.0004556065159195223,handcrafted
q8point_B_nflank,6.131028070584935e-05,5.66019650952798e-06,6.131028070584935e-05,handcrafted
q8point_T_nflank,0.0005119887694447634,1.658701268960906e-05,0.0005119887694447634,handcrafted
q8point_S_nflank,0.0004750575111098258,3.128460576462758e-05,0.0004750575111098258,handcrafted
q8point_C_nflank,0.00045338750798989204,9.737597349025711e-06,0.00045338750798989204,handcrafted
q8point_H_cflank,0.0004478505376148955,1.9046378021661276e-05,0.0004478505376148955,handcrafted
q8point_G_cflank,0.00032653605263389073,1.330950726529894e-05,0.00032653605263389073,handcrafted
q8point_I_cflank,7.064828078466979e-06,8.788170428591774e-07,7.064828078466979e-06,handcrafted
q8point_E_cflank,0.0004280927130877205,1.80204606677188e-05,0.0004280927130877205,handcrafted
q8point_B_cflank,7.014636235837032e-05,7.72914676485734e-06,7.014636235837032e-05,handcrafted
q8point_T_cflank,0.0004976262297246828,2.5289673117635928e-05,0.0004976262297246828,handcrafted
q8point_S_cflank,0.00048179435723558195,2.2565364004252733e-05,0.00048179435723558195,handcrafted
q8point_C_cflank,0.0004507843039180677,1.0012634568813667e-05,0.0004507843039180677,handcrafted
q8trans_H_n_pep,0.0008800814740757522,6.476860465842003e-05,0.0008800814740757522,handcrafted
q8trans_G_n_pep,0.00019564843616897868,5.769379995788592e-06,0.00019564843616897868,handcrafted
